movieId,title,popularity,datasetpopularity
8361,"Day After Tomorrow, The (2004)",470735,50.0
8362,Raising Helen (2004),38043,4.0
8363,Soul Plane (2004),24248,2.0
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),5130,4.0
8366,Saved! (2004),48595,14.0
8368,Harry Potter and the Prisoner of Azkaban (2004),680163,93.0
8369,Mindhunters (2004),63537,3.0
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",51162,12.0
8371,"Chronicles of Riddick, The (2004)",239786,23.0
8372,Garfield: The Movie (2004),92579,5.0
8373,"Stepford Wives, The (2004)",69195,12.0
8375,"Hunting of the President, The (2004)",943,1.0
8376,Napoleon Dynamite (2004),234140,37.0
8378,"Doctor, The (1991)",5875,1.0
8379,"Dresser, The (1983)",5627,1.0
8380,Father Hood (1993),3384,1.0
8382,Hello Again (1987),3724,1.0
8383,Hope Springs (2003),7651,1.0
8385,Lover Come Back (1961),8620,1.0
8387,Police Academy: Mission to Moscow (1994),35839,5.0
8391,Big Wednesday (1978),7294,1.0
8402,Book of Love (1990),1254,1.0
8405,Hour of the Wolf (Vargtimmen) (1968),22279,2.0
8410,Suddenly (1954),7228,1.0
8424,"Divorcee, The (1930)",3537,1.0
8425,Meet the Applegates (1991),2569,1.0
8426,Robot Carnival (Roboto kânibauru) (1987),2879,1.0
8427,Americathon (1979),947,1.0
8446,Sands of Iwo Jima (1949),11254,1.0
8447,This Island Earth (1955),10569,1.0
8450,Anthony Adverse (1936),1980,1.0
8451,Blackboard Jungle (1955),9725,2.0
8454,Luna Papa (1999),3312,1.0
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),13014,1.0
8458,To Each His Own (1946),2990,1.0
8459,"Heiress, The (1949)",17041,1.0
8461,Dragon Seed (1944),1323,1.0
8462,Executive Suite (1954),4526,1.0
8463,Johnny Belinda (1948),5218,1.0
8464,Super Size Me (2004),112483,50.0
8465,Johnny Eager (1942),3387,1.0
8477,"Jetée, La (1962)",36558,2.0
8481,Northwest Passage (1940),3798,1.0
8482,"Picture of Dorian Gray, The (1945)",14222,2.0
8484,"Human Condition I, The (Ningen no joken I) (1959)",9132,1.0
8487,Please Don't Eat the Daisies (1960),4861,2.0
8491,White Heat (1949),35237,3.0
8492,"Christmas Carol, A (Scrooge) (1951)",25554,2.0
8493,Memphis Belle (1990),30029,6.0
8494,"Cincinnati Kid, The (1965)",17925,1.0
8495,Animal Factory (2000),14419,1.0
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),7636,1.0
8501,"Hitcher, The (1986)",51611,4.0
8502,Show Boat (1951),5333,1.0
8506,Fear X (2003),8205,2.0
8507,Freaks (1932),49909,9.0
8511,"Immigrant, The (1917)",9060,1.0
8512,Silent Movie (1976),18288,1.0
8518,Anna Christie (1930),3433,1.0
8521,Dr. Jekyll and Mr. Hyde (1931),15574,2.0
8526,Around the World in 80 Days (2004),93989,3.0
8528,Dodgeball: A True Underdog Story (2004),263919,39.0
8529,"Terminal, The (2004)",488937,47.0
8530,Dear Frankie (2004),22378,2.0
8531,White Chicks (2004),160090,6.0
8532,"Door in the Floor, The (2004)",16109,1.0
8533,"Notebook, The (2004)",608281,38.0
8534,Two Brothers (Deux frères) (2004),15799,1.0
8535,De-Lovely (2004),11762,1.0
8542,"Day at the Races, A (1937)",14415,3.0
8571,Bob & Carol & Ted & Alice (1969),7170,1.0
8574,"Claymation Christmas Celebration, A (1987)",1001,2.0
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",3944,1.0
8577,Comandante (2003),3878,1.0
8578,Undead (2003),14725,2.0
8580,Into the Woods (1991),3194,1.0
8581,Pirates of Silicon Valley (1999),25115,4.0
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),4886,2.0
8587,Mayor of the Sunset Strip (2003),1634,1.0
8588,Killing Me Softly (2002),19069,1.0
8591,"Philadelphia Experiment, The (1984)",16519,1.0
8593,Juice (1992),29767,1.0
8596,Revenge of the Pink Panther (1978),22967,2.0
8600,Angels with Dirty Faces (1938),22952,2.0
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),9250,1.0
8604,Taxi (1998),88210,5.0
8605,Taxi 3 (2003),45123,2.0
8607,Tokyo Godfathers (2003),45750,5.0
8609,Our Hospitality (1923),12312,2.0
8610,All of Me (1984),19549,2.0
8611,"Farmer's Daughter, The (1947)",2832,1.0
8614,Overboard (1987),66355,6.0
8617,Butterfield 8 (1960),7218,1.0
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",35126,2.0
8622,Fahrenheit 9/11 (2004),131889,37.0
8623,Roxanne (1987),47246,11.0
8626,Dr. Terror's House of Horrors (1965),7286,1.0
8632,Secret Society (2002),184,1.0
8633,"Last Starfighter, The (1984)",45423,7.0
8636,Spider-Man 2 (2004),696385,79.0
8638,Before Sunset (2004),283523,15.0
8640,King Arthur (2004),174656,13.0
8641,Anchorman: The Legend of Ron Burgundy (2004),374926,57.0
8643,"Cinderella Story, A (2004)",92986,9.0
8644,"I, Robot (2004)",568393,61.0
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",35987,8.0
8650,Long Day's Journey Into Night (1962),5813,1.0
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",22041,2.0
8665,"Bourne Supremacy, The (2004)",482400,75.0
8666,Catwoman (2004),124636,9.0
8667,A Home at the End of the World (2004),13941,1.0
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",13438,1.0
8677,Flash Gordon Conquers the Universe (1940),1482,2.0
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",24506,1.0
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",2615,1.0
8690,Slaughterhouse-Five (1972),13760,1.0
8695,"Bachelor and the Bobby-Soxer, The (1947)",9502,3.0
8711,Mr. Blandings Builds His Dream House (1948),12620,1.0
8712,My Favorite Wife (1940),11356,1.0
8713,"New Adventures of Pippi Longstocking, The (1988)",4541,1.0
8714,Night and Day (1946),3145,1.0
8718,"Snake Pit, The (1948)",8305,2.0
8720,"Super, The (1991)",6215,1.0
8724,"Leopard, The (Gattopardo, Il) (1963)",28362,2.0
8727,"Day of the Locust, The (1975)",6265,1.0
8730,To End All Wars (2001),11553,2.0
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",18989,1.0
8743,Biggles (1986),3304,2.0
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",9977,2.0
8753,Unprecedented: The 2000 Presidential Election (2002),666,1.0
8754,"Prime of Miss Jean Brodie, The (1969)",9753,1.0
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),3483,1.0
8765,This Gun for Hire (1942),10481,0.0
8771,Sherlock Holmes: Terror by Night (1946),6795,1.0
8772,"Spy Who Came in from the Cold, The (1965)",18552,1.0
8773,Sherlock Holmes and the Secret Weapon (1942),6539,1.0
8774,Sherlock Holmes: The Woman in Green (1945),6768,1.0
8778,Sherlock Holmes: Dressed to Kill (1946),6798,2.0
8781,"Manchurian Candidate, The (2004)",115562,12.0
8782,Thunderbirds (2004),14380,2.0
8783,"Village, The (2004)",274769,26.0
8784,Garden State (2004),222140,48.0
8795,Musa the Warrior (Musa) (2001),11181,1.0
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",9744,5.0
8798,Collateral (2004),427859,44.0
8799,Little Black Book (2004),18840,3.0
8800,Code 46 (2003),21004,1.0
8804,"Story of Women (Affaire de femmes, Une) (1988)",5531,1.0
8807,Harold and Kumar Go to White Castle (2004),204301,34.0
8808,"Princess Diaries 2: Royal Engagement, The (2004)",87644,7.0
8809,Danny Deckchair (2003),5200,2.0
8810,AVP: Alien vs. Predator (2004),209921,17.0
8813,We Don't Live Here Anymore (2004),9883,2.0
8814,Without a Paddle (2004),50514,7.0
8815,Exorcist: The Beginning (2004),39440,3.0
8827,"Bill Cosby, Himself (1983)",3663,5.0
8830,Anacondas: The Hunt for the Blood Orchid (2004),33505,2.0
8831,Suspect Zero (2004),20663,1.0
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),4423,2.0
8833,Vanity Fair (2004),23369,3.0
8835,Paparazzi (2004),15605,3.0
8836,Wicker Park (2004),58260,3.0
8838,Alice Doesn't Live Here Anymore (1974),26493,3.0
8840,Who's That Knocking at My Door? (1967),9946,1.0
8844,Camera Buff (Amator) (1979),8117,1.0
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",19649,2.0
8860,Cellular (2004),104639,7.0
8861,Resident Evil: Apocalypse (2004),207965,14.0
8864,Mr. 3000 (2004),15007,3.0
8865,Sky Captain and the World of Tomorrow (2004),86993,18.0
8866,Wimbledon (2004),66190,9.0
8869,First Daughter (2004),26581,6.0
8870,"Forgotten, The (2004)",68081,5.0
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",104232,27.0
8874,Shaun of the Dead (2004),586546,77.0
8875,"Come Back, Little Sheba (1952)",5333,1.0
8879,Murder on the Orient Express (1974),67717,6.0
8880,Mask (1985),31970,7.0
8894,Orca: The Killer Whale (1977),13073,1.0
8905,1492: Conquest of Paradise (1992),32386,1.0
8906,Cannibal Holocaust (1980),60174,3.0
8907,Shark Tale (2004),196244,13.0
8908,Ladder 49 (2004),59154,6.0
8910,I Heart Huckabees (2004),66009,21.0
8911,Raise Your Voice (2004),28730,1.0
8912,Taxi (2004),44470,2.0
8914,Primer (2004),112909,17.0
8915,Stage Beauty (2004),10678,1.0
8916,Shall We Dance? (2004),49069,3.0
8917,Team America: World Police (2004),177062,32.0
8918,Eulogy (2004),9233,1.0
8919,P.S. (2004),6501,2.0
8920,"Country Girl, The (1954)",6501,1.0
8921,"Rose Tattoo, The (1955)",4523,1.0
8928,"Fearless Vampire Killers, The (1967)",33512,3.0
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",8636,1.0
8934,Bebe's Kids (1992),5458,1.0
8937,Friday Night Lights (2004),66290,8.0
8938,Tarnation (2003),6689,1.0
8939,"Final Cut, The (2004)",34214,3.0
8943,Being Julia (2004),12873,2.0
8946,Surviving Christmas (2004),27575,2.0
8947,"Grudge, The (2004)",149895,10.0
8948,Alfie (2004),54652,3.0
8949,Sideways (2004),200508,39.0
8950,The Machinist (2004),411015,38.0
8951,Vera Drake (2004),26624,4.0
8952,Falling Angels (2003),1123,1.0
8954,Lightning in a Bottle (2004),729,1.0
8955,Undertow (2004),9311,1.0
8957,Saw (2004),460360,33.0
8958,Ray (2004),155794,19.0
8959,Birth (2004),38978,3.0
8961,"Incredibles, The (2004)",793683,125.0
8964,Callas Forever (2002),2421,1.0
8965,"Polar Express, The (2004)",238284,11.0
8966,Kinsey (2004),50715,8.0
8967,Seed of Chucky (Child's Play 5) (2004),49299,4.0
8968,After the Sunset (2004),49532,6.0
8969,Bridget Jones: The Edge of Reason (2004),121074,20.0
8970,Finding Neverland (2004),211054,32.0
8972,National Treasure (2004),350794,38.0
8973,Bad Education (La mala educación) (2004),62918,8.0
8974,"SpongeBob SquarePants Movie, The (2004)",100185,2.0
8977,Alexander (2004),175221,10.0
8978,Christmas with the Kranks (2004),57182,2.0
8979,Guerrilla: The Taking of Patty Hearst (2004),460,1.0
8981,Closer (2004),233485,16.0
8982,I Am David (2003),8055,3.0
8983,House of Flying Daggers (Shi mian mai fu) (2004),115579,25.0
8984,Ocean's Twelve (2004),409642,43.0
8985,Blade: Trinity (2004),186447,14.0
8987,Bush's Brain (2004),933,1.0
8989,Damn Yankees! (1958),3369,1.0
8998,That's Entertainment (1974),5385,1.0
9004,D.A.R.Y.L. (1985),13872,1.0
9005,Fire in the Sky (1993),27860,2.0
9008,"Invisible Man Returns, The (1940)",5186,1.0
9010,Love Me If You Dare (Jeux d'enfants) (2003),72101,5.0
9018,Control Room (2004),5240,3.0
25746,"Hunchback of Notre Dame, The (1923)",6013,1.0
25750,Sherlock Jr. (1924),55492,2.0
25752,"Freshman, The (1925)",5978,1.0
25753,Greed (1924),10626,1.0
25757,"Jazz Singer, The (1927)",10905,1.0
25769,"Steamboat Bill, Jr. (1928)",15901,1.0
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",53174,4.0
25773,Little Caesar (1931),14286,1.0
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),6117,1.0
25788,Scarface (1932),29871,2.0
25795,Dinner at Eight (1933),8896,1.0
25797,Gold Diggers of 1933 (1933),9029,1.0
25805,"Atalante, L' (1934)",17263,1.0
25825,Fury (1936),13529,4.0
25826,Libeled Lady (1936),8767,1.0
25827,Mr. Deeds Goes to Town (1936),22898,2.0
25833,Camille (1936),8610,1.0
25834,Captains Courageous (1937),10697,1.0
25841,Stage Door (1937),8927,3.0
25850,Holiday (1938),17866,3.0
25855,"Roaring Twenties, The (1939)",15140,0.0
25856,Wuthering Heights (1939),19481,2.0
25865,"Letter, The (1940)",14347,1.0
25870,Here Comes Mr. Jordan (1941),7165,1.0
25886,Random Harvest (1942),8291,2.0
25887,Tales of Manhattan (1942),2480,1.0
25898,Day of Wrath (Vredens dag) (1943),10918,2.0
25905,"Miracle of Morgan's Creek, The (1944)",7889,1.0
25906,Mr. Skeffington (1944),6541,1.0
25923,Great Expectations (1946),26042,1.0
25927,"Stranger, The (1946)",28374,1.0
25937,Easter Parade (1948),10814,3.0
25940,"Lady from Shanghai, The (1947)",32778,1.0
25946,"Three Musketeers, The (1948)",6833,1.0
25947,Unfaithfully Yours (1948),5767,1.0
25952,"Letter to Three Wives, A (1949)",10545,1.0
25959,Annie Get Your Gun (1950),5194,1.0
25962,King Solomon's Mines (1950),6845,1.0
25963,"Young and the Damned, The (Olvidados, Los) (1950)",21751,1.0
25996,"Star Is Born, A (1954)",19406,1.0
25999,The Wild One (1953),17235,1.0
26002,Confidential Report (1955),9110,1.0
26003,Night and Fog (Nuit et brouillard) (1955),21098,1.0
26038,Teacher's Pet (1958),4797,1.0
26048,"Human Condition II, The (Ningen no joken II) (1959)",7315,1.0
26052,Pickpocket (1959),24830,2.0
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),4749,1.0
26073,"Human Condition III, The (Ningen no joken III) (1961)",7127,1.0
26078,Advise and Consent (1962),7446,1.0
26082,Harakiri (Seppuku) (1962),66148,3.0
26084,"Music Man, The (1962)",18879,5.0
26085,Mutiny on the Bounty (1962),17564,0.0
26095,"Carabineers, The (Carabiniers, Les) (1963)",3572,1.0
26116,"Hush... Hush, Sweet Charlotte (1964)",15797,2.0
26122,Onibaba (1964),21135,1.0
26124,Robinson Crusoe on Mars (1964),7067,1.0
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",64663,5.0
26133,"Charlie Brown Christmas, A (1965)",43671,6.0
26142,Major Dundee (1965),8721,1.0
26147,"Thousand Clowns, A (1965)",3670,1.0
26150,Andrei Rublev (Andrey Rublyov) (1969),56412,1.0
26151,Au Hasard Balthazar (1966),22450,2.0
26152,Batman (1966),35378,5.0
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),13606,1.0
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),9525,2.0
26169,Branded to Kill (Koroshi no rakuin) (1967),10022,1.0
26171,Play Time (a.k.a. Playtime) (1967),25418,3.0
26172,Point Blank (1967),22855,2.0
26176,Titicut Follies (1967),5025,1.0
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),14186,2.0
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",15978,2.0
26195,Sympathy for the Devil (1968),3278,1.0
26198,"Yours, Mine and Ours (1968)",9683,2.0
26225,"Claire's Knee (Genou de Claire, Le) (1970)",12303,1.0
26231,Performance (1970),11205,1.0
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",7718,1.0
26237,Zabriskie Point (1970),16952,1.0
26242,Duel (1971),77082,5.0
26249,They Call Me Trinity (1971),24579,2.0
26258,"Topo, El (1970)",31023,5.0
26265,Dr. Phibes Rises Again (1972),6999,1.0
26283,Charley Varrick (1973),13451,1.0
26285,Dark Star (1974),26715,1.0
26303,Sisters (1973),20259,1.0
26308,Turkish Delight (Turks fruit) (1973),11694,1.0
26313,California Split (1974),8036,1.0
26317,Emmanuelle (1974),10901,1.0
26322,Gone in 60 Seconds (1974),9745,4.0
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",47144,2.0
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",18757,3.0
26344,French Connection II (1975),20542,1.0
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",13329,1.0
26350,"Passenger, The (Professione: reporter) (1975)",25689,1.0
26357,Trilogy of Terror (1975),8555,1.0
26359,1900 (Novecento) (1976),26993,1.0
26365,Futureworld (1976),11643,1.0
26366,Harlan County U.S.A. (1976),6498,1.0
26375,Silver Streak (1976),21472,3.0
26386,High Anxiety (1977),23630,1.0
26391,"New York, New York (1977)",21599,1.0
26394,"Turning Point, The (1977)",5092,1.0
26399,Five Deadly Venoms (1978),7832,1.0
26401,Last Hurrah for Chivalry (Hao xia) (1979),1834,1.0
26409,"Clonus Horror, The (1979)",2656,2.0
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),12686,2.0
26422,Hair (1979),40271,3.0
26429,Love at First Bite (1979),6299,1.0
26444,"Hitch Hikers Guide to the Galaxy, The (1981)",11601,2.0
26453,Smiley's People (1982),4659,1.0
26464,Blue Thunder (1983),23040,1.0
26467,"Day After, The (1983)",17748,1.0
26471,Eddie Murphy Delirious (1983),18328,4.0
26472,"Norte, El (1984)",5511,1.0
26492,Twilight Zone: The Movie (1983),40688,3.0
26498,Boy Meets Girl (1984),3954,1.0
26504,Cloak & Dagger (1984),8226,2.0
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",12355,2.0
26523,"Silent Night, Deadly Night (1984)",18561,1.0
26524,"Times of Harvey Milk, The (1984)",6497,2.0
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),10985,1.0
26528,Anne of Green Gables (1985),22347,3.0
26539,Death of a Salesman (1985),11593,1.0
26542,Ewoks: The Battle for Endor (1985),10610,2.0
26547,Police Story (Ging chaat goo si) (1985),40919,2.0
26554,"Quiet Earth, The (1985)",27302,2.0
26555,Spies Like Us (1985),52483,2.0
26562,White Nights (1985),8081,1.0
26564,'Round Midnight (1986),5772,2.0
26567,Club Paradise (1986),6777,1.0
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",30513,3.0
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",25049,3.0
26587,"Decalogue, The (Dekalog) (1989)",27465,1.0
26590,G.I. Joe: The Movie (1987),5935,1.0
26593,Hell Comes to Frogtown (1988),7171,1.0
26599,"Law of Desire (Ley del deseo, La) (1987)",13871,1.0
26603,Prince of Darkness (1987),49075,1.0
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",10905,2.0
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",11152,2.0
26614,"Bourne Identity, The (1988)",4677,9.0
26622,Dominick and Eugene (1988),3222,1.0
26629,Killer Klowns from Outer Space (1988),44600,3.0
26630,Moonwalker (1988),18023,1.0
26631,Alice (Neco z Alenky) (1988),13799,2.0
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),4661,1.0
26649,Lonesome Dove (1989),25245,2.0
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),160736,17.0
26676,Almost an Angel (1990),4907,1.0
26680,Cry-Baby (1990),64083,5.0
26681,Bullet in the Head (1990),11521,2.0
26686,Ghost Dad (1990),8396,3.0
26693,It (1990),139069,1.0
26694,Ju Dou (1990),8909,1.0
26695,"Krays, The (1990)",8944,1.0
26696,Lionheart (1990),39137,1.0
26700,Nuns on the Run (1990),8886,2.0
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),5530,1.0
26704,State of Grace (1990),24395,2.0
26712,35 Up (1991),2701,3.0
26713,Days of Being Wild (A Fei jingjyuhn) (1990),24950,1.0
26717,Begotten (1990),11592,1.0
26726,Dutch (1991),14187,1.0
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),22876,5.0
26732,Johnny Stecchino (1991),11416,1.0
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),14740,1.0
26741,Mannequin 2: On the Move (1991),6784,1.0
26743,Only Yesterday (Omohide poro poro) (1991),36323,1.0
26745,Other People's Money (1991),9405,1.0
26750,Quigley Down Under (1990),24039,2.0
26761,Prime Suspect 2 (1992),4036,1.0
26764,Captain America (1990),14990,2.0
26765,City Hunter (Sing si lip yan) (1993),12085,2.0
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),99315,14.0
26777,"Stolen Children (Ladro di bambini, Il) (1992)",2841,1.0
26778,Ladybugs (1992),10429,3.0
26782,"Mambo Kings, The (1992)",5882,1.0
26791,Shining Through (1992),10605,1.0
26792,Sidekicks (1992),9647,2.0
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",10547,1.0
26797,Visions of Light: The Art of Cinematography (1992),3315,1.0
26810,Bad Boy Bubby (1993),14837,3.0
26812,Barbarians at the Gate (1993),3358,2.0
26819,Fortress (1992),30163,1.0
26828,Mr. Nanny (1993),10119,1.0
26838,"Snapper, The (1993)",6113,1.0
26840,Sonatine (Sonachine) (1993),22917,1.0
26849,"Stand, The (1994)",37990,1.0
26854,"Darkman II: Return of Durant, The (1995)",5797,1.0
26861,Freaked (1993),7992,1.0
26865,Fist of Legend (Jing wu ying xiong) (1994),24701,4.0
26870,Major League II (1994),27745,3.0
26871,My Father the Hero (1994),11643,2.0
26875,"Pure Formality, A (Pura formalità, Una) (1994)",12418,1.0
26887,"Langoliers, The (1995)",31554,1.0
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",983,1.0
26901,Last of the Dogmen (1995),5886,1.0
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),70510,5.0
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),9749,1.0
26928,"Summer's Tale, A (Conte d'été) (1996)",9730,1.0
26940,"Late Shift, The (1996)",3730,1.0
26947,Pusher (1996),43758,1.0
26958,Emma (1996),6022,1.0
26965,"Boxer, The (1997)",22021,2.0
26974,Gummo (1997),37762,3.0
26985,Nirvana (1997),6991,1.0
26999,"Lion King II: Simba's Pride, The (1998)",74287,2.0
27002,From the Earth to the Moon (1998),13031,1.0
27003,Beowulf (1999),12445,1.0
27006,RKO 281 (1999),6441,1.0
